🕘️更新时间,#genre#
CCTV-2 财经,http://[2409:8087:1a01:df::406f]:80/wh7f454c46tw1241164675_1575082505/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8?icpid=88888888&RTS=1713968070&from=4&hms_devid=692&prioritypopid=4&online=1713968070&vqe=3
CCTV-2 财经,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-3 综艺,http://8.138.214.88:47681/mgtv/624878271.m3u8
CCTV-3 综艺,http://qjrhc.jydjd.top:2911/udp/224.1.100.64:11111
CCTV-3 综艺,http://drive.mxmy.net:8888/udp/239.3.1.172:8001
CCTV-3 综艺,http://nas.hssvm.com:8888/udp/225.1.1.158:5002
CCTV-3 综艺,http://222.134.245.16:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3 综艺,http://sport.pendy.dpdns.org/migu/624878271?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-3 综艺,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
CCTV-3 综艺,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV-3 综艺,http://[2409:8087:1a01:df::4041]/TVOD/88888888/224/3221225799/main.m3u8
CCTV-3 综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-4 中文国际,http://8.138.214.88:47681/mgtv/631780421.m3u8
CCTV-4 中文国际,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8
CCTV-4 中文国际,http://drive.mxmy.net:8888/udp/239.3.1.105:8092
CCTV-4 中文国际,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
CCTV-4 中文国际,http://qjrhc.jydjd.top:2911/udp/224.1.100.104:11111
CCTV-4 中文国际,http://222.134.245.16:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4 中文国际,http://124.116.183.146:9901/tsfile/live/0004_1.m3u8
CCTV-4 中文国际,http://39.164.180.36:19901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4 中文国际,http://sport.pendy.dpdns.org/migu/631780421?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-4 中文国际,https://smart.pendy.dpdns.org/Smart.php?id=cctv4
CCTV-5 体育,http://8.138.214.88:47681/mgtv/641886683.m3u8
CCTV-5 体育,https://ldcctvwbcdtxy.liveplay.myqcloud.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?b=200-2100
CCTV-5 体育,http://39.164.180.36:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5 体育,http://222.169.85.8:9901/tsfile/live/0005_1.m3u8
CCTV-5 体育,http://omnix.cn:4000/udp/225.1.8.89:8000
CCTV-5 体育,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV-5 体育,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8
CCTV-5 体育,http://nas.hssvm.com:8888/udp/225.1.1.170:5002
CCTV-5 体育,http://sport.pendy.dpdns.org/migu/641886683?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-5 体育,https://smart.pendy.dpdns.org/Smart.php?id=cctv5
CCTV-5+ 体育赛事,http://8.138.214.88:47681/mgtv/641886773.m3u8
CCTV-5+ 体育赛事,http://183.215.134.239:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+ 体育赛事,http://omnix.cn:4000/udp/225.1.8.20:8004
CCTV-5+ 体育赛事,http://drive.mxmy.net:8888/udp/239.3.1.130:8004
CCTV-5+ 体育赛事,http://nas.hssvm.com:8888/udp/225.1.1.121:5002
CCTV-5+ 体育赛事,http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5+ 体育赛事,http://sport.pendy.dpdns.org/migu/641886773?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-5+ 体育赛事,https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus
CCTV-5+ 体育赛事,https://www.freetv.top/migu/641886773.m3u8?migutoken=03a1b82e35e58cd89a95034ecb29e77e50493397000ec2b1e4d1ce59af01e6420d6dbc068c8230ec03be3a35a20eed8714e0959e3570a08713a7a2e8d86085eabf8f1aa85744c80c38343988b2
CCTV-5+ 体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-6 电影,http://8.138.214.88:47681/mgtv/624878396.m3u8
CCTV-6 电影,http://39.164.180.36:19901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-6 电影,http://drive.mxmy.net:8888/udp/239.3.1.174:8001
CCTV-6 电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.84:11111
CCTV-6 电影,http://222.169.85.8:9901/tsfile/live/0006_1.m3u8
CCTV-6 电影,http://nas.hssvm.com:8888/udp/225.1.1.195:5002
CCTV-6 电影,http://sport.pendy.dpdns.org/migu/624878396?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-6 电影,https://smart.pendy.dpdns.org/Smart.php?id=cctv6
CCTV-6 电影,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8
CCTV-6 电影,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-7 国防军事,http://8.138.214.88:47681/mgtv/673168121.m3u8
CCTV-7 国防军事,http://drive.mxmy.net:8888/udp/239.3.1.61:8104
CCTV-7 国防军事,http://omnix.cn:4000/udp/225.1.8.7:8104
CCTV-7 国防军事,http://nas.hssvm.com:8888/udp/225.1.1.138:5002
CCTV-7 国防军事,http://qjrhc.jydjd.top:2911/udp/224.1.100.28:11111
CCTV-7 国防军事,http://qjrhc.jydjd.top:2911/udp/224.1.100.27:11111
CCTV-7 国防军事,http://sport.pendy.dpdns.org/migu/673168121?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-7 国防军事,https://smart.pendy.dpdns.org/Smart.php?id=cctv7
CCTV-7 国防军事,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV-7 国防军事,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8
CCTV-8 电视剧,http://8.138.214.88:47681/mgtv/624878356.m3u8
CCTV-8 电视剧,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8 电视剧,http://qjrhc.jydjd.top:2911/udp/224.1.100.86:11111
CCTV-8 电视剧,http://sport.pendy.dpdns.org/migu/624878356?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-8 电视剧,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
CCTV-8 电视剧,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV-8 电视剧,https://www.freetv.top/migu/624878356.m3u8?migutoken=170b73b07e0cf0d307afea3545da5b9609d7c15461a2f4ac0f43634101df9baf391a446b91e5f84446b6a3b0934bb4730e2f3c4a32a565f904f22c8ff745a094d45dfd49c54f31b0b78156a080
CCTV-8 电视剧,http://[2409:8087:1a01:df::4051]:80/TVOD/88888888/224/3221225795/main.m3u8
CCTV-8 电视剧,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV-8 电视剧,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8
CCTV-9 纪录,http://8.138.214.88:47681/mgtv/673168140.m3u8
CCTV-9 纪录,http://drive.mxmy.net:8888/udp/239.3.1.62:8112
CCTV-9 纪录,http://qjrhc.jydjd.top:2911/udp/224.1.100.29:11111
CCTV-9 纪录,http://110.7.131.40:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9 纪录,http://sport.pendy.dpdns.org/migu/673168140?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-9 纪录,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd
CCTV-9 纪录,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8
CCTV-9 纪录,https://www.freetv.top/migu/673168140.m3u8?migutoken=749c49cdc31bb395e0349adc81010adc8707f80e51e9d3491ad67bfa71388ad768f7b52c8064338a7ef45eb7ddb192fb4937b21681c82499a0c16653ad9a9bec98ff5ce6ab183e4029bbdf269e
CCTV-9 纪录,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-9 纪录,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225734/index.m3u8
CCTV-10 科教,http://8.138.214.88:47681/mgtv/624878405.m3u8
CCTV-10 科教,http://drive.mxmy.net:8888/udp/239.3.1.63:8116
CCTV-10 科教,http://39.164.180.36:19901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-10 科教,http://nas.hssvm.com:8888/udp/225.1.1.140:5002
CCTV-10 科教,http://121.237.204.65:35455/mgtv/624878405.m3u8
CCTV-10 科教,http://222.134.245.16:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10 科教,http://sport.pendy.dpdns.org/migu/624878405?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-10 科教,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
CCTV-10 科教,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV-11 戏曲,http://8.138.214.88:47681/mgtv/667987558.m3u8
CCTV-11 戏曲,http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-11 戏曲,http://222.169.85.8:9901/tsfile/live/0011_1.m3u8
CCTV-11 戏曲,http://qjrhc.jydjd.top:2911/udp/224.1.100.43:11111
CCTV-11 戏曲,http://sport.pendy.dpdns.org/migu/667987558?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-11 戏曲,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV-11 戏曲,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV-11 戏曲,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8
CCTV-12 社会与法,http://8.138.214.88:47681/mgtv/673168185.m3u8
CCTV-12 社会与法,http://drive.mxmy.net:8888/udp/239.3.1.64:8124
CCTV-12 社会与法,http://qjrhc.jydjd.top:2911/udp/224.1.100.78:11111
CCTV-12 社会与法,http://qjrhc.jydjd.top:2911/udp/224.1.100.77:11111
CCTV-12 社会与法,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV-12 社会与法,http://sport.pendy.dpdns.org/migu/673168185?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-12 社会与法,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV-12 社会与法,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV-12 社会与法,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081
CCTV-12 社会与法,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUb
CCTV-13 新闻,http://8.138.214.88:47681/mgtv/608807423.m3u8
CCTV-13 新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV-13 新闻,http://sport.pendy.dpdns.org/migu/608807423?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-13 新闻,https://smart.pendy.dpdns.org/Smart.php?id=cctv13
CCTV-13 新闻,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8
CCTV-13 新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV-13 新闻,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV-13 新闻,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8
CCTV-13 新闻,https://www.freetv.top/migu/608807423.m3u8?migutoken=ac19a58805588401a8e818b6dd00df9b327912af3611ba95f89235e7020821668a2b6dc65ccc3904967da59d0a9742565c56ea582baf8915d068035054818ef0f369dab64705a6a7f7120529ec
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV-14 少儿,http://8.138.214.88:47681/mgtv/624878440.m3u8
CCTV-14 少儿,http://39.164.180.36:19901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14 少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.80:11111
CCTV-14 少儿,http://1.24.190.98:10080/hls/14/index.m3u8
CCTV-14 少儿,http://nas.hssvm.com:8888/udp/225.1.1.144:5002
CCTV-14 少儿,http://sport.pendy.dpdns.org/migu/624878440?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-14 少儿,https://smart.pendy.dpdns.org/Smart.php?id=cctv14
CCTV-14 少儿,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
CCTV-14 少儿,https://www.freetv.top/migu/624878440.m3u8?migutoken=239edad94ac0bbff14f123c7f8996ed7639110bd6cf64ec8ba8cf85842224956d452ec8b683385cb27f8a7685224a03e3aa4d914b8fe33249da9df699351b105c795452d03f2be0a1f1e39adb0
CCTV-14 少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV-15 音乐,http://8.138.214.88:47681/mgtv/673168223.m3u8
CCTV-15 音乐,http://39.137.75.234/000000001000/1000000005000265014/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=no
CCTV-15 音乐,http://qjrhc.jydjd.top:2911/udp/224.1.100.42:11111
CCTV-15 音乐,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV-15 音乐,http://sport.pendy.dpdns.org/migu/673168223?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-15 音乐,https://smart.pendy.dpdns.org/Smart.php?id=cctv15
CCTV-15 音乐,https://www.freetv.top/migu/673168223.m3u8?migutoken=4e8d5766579c6bef231494cabd07e5b49d965804790214280c9791e4c331fd90311cb62ea43d3a1899229bfa57be4afe5a567b32a6b78153fc9a9801e28a39435e078b48c211e71d6083519be4
CCTV-15 音乐,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8
CCTV-15 音乐,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8
CCTV-16 奥林匹克,http://www.lizhinas.top:1009/rtp/239.252.220.237:5140
CCTV-16 奥林匹克,http://zqh2333.top:2222/rtp/239.93.55.54:5140
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226887/1.m3u8
CCTV-16 奥林匹克,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226888/1.m3u8
CCTV-16 奥林匹克,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000016/index.m3u8
CCTV-17 农业农村,http://8.138.214.88:47681/mgtv/673168256.m3u8
CCTV-17 农业农村,http://drive.mxmy.net:8888/udp/239.3.1.188:8001
CCTV-17 农业农村,http://qjrhc.jydjd.top:2911/udp/224.1.100.135:11111
CCTV-17 农业农村,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
CCTV-17 农业农村,http://zqh2333.top:2222/rtp/239.93.24.92:5140
CCTV-17 农业农村,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8
CCTV-17 农业农村,http://sport.pendy.dpdns.org/migu/673168256?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-17 农业农村,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225708/main.m3u8
CCTV-17 农业农村,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8
CCTV-17 农业农村,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8
CCTV-4 中文国际欧洲,http://sport.pendy.dpdns.org/migu/608807419?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV-4 中文国际美洲,http://8.138.214.88:47681/mgtv/608807416.m3u8
CCTV-4 中文国际美洲,http://sport.pendy.dpdns.org/migu/608807416?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV4K 超高清,http://www.lizhinas.top:1009/rtp/239.252.220.244:5140
CCTV4K 超高清,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227382/index.m3u8
CCTV4K 超高清,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227354/index.m3u8
CCTV4K 超高清,https://hls-gateway.vpstv.net/streams/708821.m3u8
CCTV4K 超高清,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230805/1.m3u8
CCTV4K 超高清,https://www.nettvpro.xyz/player/videojs.php?url=https://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV8K 超高清,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw1981574683_-2118700426/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN,http://iptv.huuc.edu.cn/hls/cgtnhd.m3u8
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
CCTV风云剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.89:5140
CCTV怀旧剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.90:5140
CCTV世界地理,http://www.lizhinas.top:1009/rtp/239.252.219.93:5140
CCTV世界地理,http://www.xiaomo520.cn:4020/udp/239.252.219.93:5140
CCTV世界地理,https://cc06.tv12.xyz/104.m3u8
CCTV世界地理,https://hls-gateway.vpstv.net/streams/708852.m3u8
CCTV世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
CCTV风云音乐,http://www.lizhinas.top:1009/rtp/239.252.219.87:5140
CCTV风云音乐,http://www.xiaomo520.cn:4020/udp/239.252.219.87:5140
CCTV兵器科技,http://www.lizhinas.top:1009/rtp/239.252.219.98:5140
CCTV兵器科技,http://www.xiaomo520.cn:4020/udp/239.252.219.98:5140
CCTV风云足球,http://www.lizhinas.top:1009/rtp/239.252.219.96:5140
CCTV风云足球,http://nas.hssvm.com:8888/udp/225.1.1.181:5002
CCTV风云足球,http://www.xiaomo520.cn:4020/udp/239.252.219.96:5140
CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
CCTV风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
CCTV风云足球,https://live.goodiptv.club/api/yqgd.php?id=fyzq
CCTV风云足球,https://cc06.tv12.xyz/41.m3u8
CCTV风云足球,https://hls-gateway.vpstv.net/streams/708859.m3u8
CCTV女性时尚,http://www.lizhinas.top:1009/rtp/239.252.219.94:5140
CCTV央视文化精品,http://www.lizhinas.top:1009/rtp/239.252.219.81:5140
CCTV央视文化精品,http://www.xiaomo520.cn:4020/udp/239.252.219.81:5140
CCTV央视台球,http://www.lizhinas.top:1009/rtp/239.252.219.80:5140
CCTV央视台球,http://www.xiaomo520.cn:4020/udp/239.252.219.80:5140
CCTV央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
CCTV央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
CCTV央视台球,https://hls-gateway.vpstv.net/streams/708855.m3u8
CCTV电视指南,http://www.lizhinas.top:1009/rtp/239.252.219.97:5140
CCTV电视指南,http://www.xiaomo520.cn:4020/udp/239.252.219.97:5140
CCTV卫生健康,http://nas.hssvm.com:8888/udp/225.1.1.210:5002

📡卫视频道,#genre#
广东卫视,http://121.237.204.65:35455/mgtv/608831231.m3u8
广东卫视,http://home.kuaidi521.com:35455/mgtv/608831231.m3u8
广东卫视,http://fxgm.fxjf.work:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD
广东卫视,http://goo.bkpcp.top/mg/gdws
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8
广东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873459.m3u8
广东卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://yvxymm.tv12.xyz/175.m3u8
香港卫视,https://hls-gateway.vpstv.net/streams/708918.m3u8
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915
